카드_고유키,카드회사코드,카드회사명,상품유형,상품코드,상품명,카드등급,후불교통,카드이미지,심의필일자,적재일자
카드_1016,374,KEB하나카드,신용카드,14246,하나 햇살론 카드,,N,20240104/cardImage_Y/14246.png,준법심의 A-21-1953 (2021.12.06) 여신금융협회 심의 필 제 2021-C1a-10876호 (2021.12.13),20240104
카드_1017,374,KEB하나카드,신용카드,11584,애터미 Any PLUS 카드,,N,20240104/cardImage_Y/11584.png,준법심의 19-2105 (2019.11.14 현재)여신금융협회심의필 제 2018-C1a-09950 호 (2019.11.08),20240104
카드_1018,374,KEB하나카드,신용카드,09051,Any PLUS 카드,,N,20240104/cardImage_Y/09051.png,준법심의 L-21-2171 (2021.09.29)여신금융협회 심의필 제2020-C1a-09531호(2020.10.23),20240104
카드_1019,374,KEB하나카드,신용카드,04984,하나멤버스 1Q(원큐) 카드 ALL in,,N,20240104/cardImage_Y/04984.png,준법심의 20-1754 (2020.12.02)여신금융협회 심의필 제 2017-C1a-08400호 (2017.07.14),20240104
카드_1020,374,KEB하나카드,신용카드,07968,1Q Special+,,Y,20240104/cardImage_Y/07968.png,준법심의 A-22-0805 (2022.06.29)여신금융협회 심의필 제 2022-C1a-05221호 (2022.06.30),20240104
카드_1021,374,KEB하나카드,신용카드,04986,하나멤버스 1Q(원큐) 카드 Special,,N,20240104/cardImage_Y/04986.png,준법심의 A-20-3008 (2020.11.12)여신금융협회 심의필 제 2020-C1a-02829호 (2020.04.02),20240104
카드_1022,374,KEB하나카드,신용카드,01544,CLUB SK(클럽 SK)카드,,Y,20240104/cardImage_Y/01544.png,준법심의 20-1756 (2020.12.02)여신금융협회 심의필 제 2021-C1a-04852호 (2021.06.08),20240104
카드_1023,374,KEB하나카드,신용카드,12932,MULTI Oil 모바일카드,,N,20240104/cardImage_Y/12932.png,준법심의 A-21-2302(2021.09.29)여신금융협회심의필 제 2021-C1a-00051호(2021.01.07),20240104
카드_1024,374,KEB하나카드,신용카드,03154,후불하이패스 카드,,N,20240104/cardImage_Y/03154.png,준법심의 L-23-0069(2023.04.17)여신금융협회심의필 제 2023-C1a-04964호(2023.05.12),20240104
카드_1025,374,KEB하나카드,신용카드,14443,차이 신용카드,,N,20240104/cardImage_Y/14443.png,준법심의 A-21-2019 (2021.12.21),20240104
카드_1026,374,KEB하나카드,신용카드,14185,알뜰교통 my pass 마패 신용카드(Hana-BC),,Y,20240104/cardImage_Y/14185.png,준법심의 L-21-2573 (2021.11.08 현재)여신금융협회 심의필 2021-C1a-11515호 (2021.12.31),20240104
카드_1027,374,KEB하나카드,신용카드,16763,Club Leaders 3 카드,,N,20240104/cardImage_Y/16763.png,준법심의 A-23-0928(2023.05.31)여신금융협회 심의필 제 2023-C1a-05777호(2023.05.31),20240104
카드_1028,374,KEB하나카드,신용카드,16761,Club Leaders 5 카드,,N,20240104/cardImage_Y/16761.png,준법심의 A-23-0929(2023.05.31)여신금융협회 심의필 제 2023-C1a-05776호 (2023.05.31),20240104
카드_1029,374,KEB하나카드,신용카드,16759,Club Leaders 8 카드,,N,20240104/cardImage_Y/16759.png,준법심의 A-23-0947(2023.05.31)여신금융협회 심의필 제 2023-C1a-05775호 (2023.05.31),20240104
카드_1030,374,KEB하나카드,신용카드,16909,Club Leaders 10 카드,,N,20240104/cardImage_Y/16909.png,준법심의 A-23-1147(2023.06.26)여신금융협회 심의필 제 2023-C1a-06141호(2023.06.12),20240104
카드_1031,374,KEB하나카드,신용카드,16911,Club Leaders 15 카드,,N,20240104/cardImage_Y/16911.png,준법심의 A-23-1146(2023.06.26)여신금융협회 심의필 제 2023-C1a-06142호(2023.06.12),20240104
카드_1032,374,KEB하나카드,신용카드,15124,하나 CLUB H 아메리칸 익스프레스 리저브 카드,,N,20240104/cardImage_Y/15124.png,준법심의 A-23-1444 (2023.08.14)여신금융협회 심의필 제 2022-C1a-08917호 (2022.10.17),20240104
카드_1033,374,KEB하나카드,신용카드,09727,CLUB Primus Skypass 카드,,N,20240104/cardImage_Y/09727.png,준법심의 L-21-2597 (2021.12.28)여신금융협회 심의필 제 2022-C1a-00754호 (2022.02.04),20240104
카드_1034,374,KEB하나카드,신용카드,09892,CLUB Signature SKYPASS 카드,,N,20240104/cardImage_Y/09892.png,준법심의 20-1311 (2020.09.15 현재)여신금융협회 심의필 제 2020-C1a-05685호 (2020.06.30),20240104
카드_1035,374,KEB하나카드,신용카드,08874,CLUB Premier Hotel 카드,,N,20240104/cardImage_Y/08874.png,준법심의 20-1309 (2020.09.15 현재) 여신금융협회 심의필 제 2020-C1a-05684호(2020.06.30),20240104
카드_1036,374,KEB하나카드,신용카드,09728,CLUB Primus Asiana Club 카드,,N,20240104/cardImage_Y/09728.png,준법심의 20-0581 (2020.05.12 현재)여신금융협회 심의필 제 2019-C1a-00778호 (2019.01.29),20240104
카드_1037,374,KEB하나카드,신용카드,09893,CLUB Signature Asiana Club 카드,,N,20240104/cardImage_Y/09893.png,준법심의 20-1312 (2020.09.15 현재)여신금융협회 심의필 제 2020-C1a-05685 호 (2020.06.30),20240104
카드_1038,374,KEB하나카드,신용카드,08876,CLUB Premier Travel 카드,,N,20240104/cardImage_Y/08876.png,준법심의 L-21-2597 (2021.12.28)여신금융협회 심의필 제 2022-C1a-00754호 (2022.02.04),20240104
카드_1039,374,KEB하나카드,신용카드,09729,CLUB Primus Point 카드,,N,20240104/cardImage_Y/09729.png,준법심의 L-21-2597 (2021.12.28)여신금융협회 심의필 제 2022-C1a-00754호 (2022.02.04),20240104
카드_1040,374,KEB하나카드,신용카드,00759,CLUB1카드 200,,N,20240104/cardImage_Y/00759.png,준법심의 L-22-0002 (2022.01.03)여신금융협회 심의필 제 2022-C1a-00532호 (2022.01.24),20240104
카드_1041,374,KEB하나카드,신용카드,17111,하나 골드클럽멤버스Ⅱ 카드,,N,20240104/cardImage_Y/17111.png,준법심의 A-23-1482 (2023.08.21)여신금융협회 심의필 제 2023-C1a-09343호,20240104
카드_1042,374,KEB하나카드,제휴카드,13836,모두의 신세계 하나카드,,N,20240104/cardImage_Y/13836.png,준법심의 L-21-2543 (2021.09.29)여신금융협회 심의필 제2021-C1a-05554호(2021.06.25),20240104
카드_1043,374,KEB하나카드,제휴카드,14177,원스토어 1 하나카드,,N,20240104/cardImage_Y/14177.png,준법심의 A-21-1643 (2021.10.21 현재) 여신금융협회 심의 필 제 2021-C1a-09311호 (2021.10.26),20240104
카드_1044,374,KEB하나카드,제휴카드,12929,언택트 L 하나카드,,N,20240104/cardImage_Y/12929.png,준법심의 L-21-1748 (2021.09.29 현재)여신금융협회 심의필 제 2021-C1a-00048호 (2021.01.07),20240104
카드_1045,374,KEB하나카드,제휴카드,07867,하나로마트 하나카드,,N,20240104/cardImage_Y/07867.png,준법심의 L-21-2143 (2021.09.29 현재)여신금융협회 심의필 제 2018-C1a-00478호 (2018.01.16),20240104
카드_1046,374,KEB하나카드,제휴카드,12074,풀무원 하나카드,,N,20240104/cardImage_Y/12074.png,준법심의 L-21-2281 (2021.09.29 현재)여신금융협회 심의필 제 2020-C1a-04458 호 (2020.05.25),20240104
카드_1047,374,KEB하나카드,제휴카드,15532,메디큐브 하나카드,,N,20240104/cardImage_Y/15532.png,준법심의 A-22-1450 (2022.10.11)여신금융협회 심의필 제 2022-C1a-08725호 (2022.10.07),20240104
카드_1048,374,KEB하나카드,제휴카드,10200,K리그 축덕 하나멤버스 1Q Play1 카드,,N,20240104/cardImage_Y/10200.png,준법심의 A-20-3013 (2020.11.12)여신금융협회 심의필 제 2019-C1a-01504호 (2019.02.22),20240104
카드_1049,374,KEB하나카드,제휴카드,04947,ITIC 국제교사증 1Q(원큐) 카드 Daily,,N,20240104/cardImage_Y/04947.png,준법심의 L-21-2079 (2021.09.29 현재),20240104
카드_1050,374,KEB하나카드,제휴카드,15383,신세계 the Mile 하나카드,,N,20240104/cardImage_Y/15383.png,준법심의 A-23-1642(2023.09.01)여신금융협회 심의필 제 2023-C1a-09053호(2023.08.11),20240104
카드_1051,374,KEB하나카드,제휴카드,04905,공무원연금 1Q(원큐) 카드 Living,,N,20240104/cardImage_Y/04905.png,준법심의 L-21-2075 (2021.09.29 현재),20240104
카드_1052,374,KEB하나카드,제휴카드,04907,공무원연금 1Q(원큐) 카드 Shopping,,N,20240104/cardImage_Y/04907.png,준법심의 L-21-2076 (2021.09.29 현재),20240104
카드_1053,374,KEB하나카드,제휴카드,04909,공무원연금 1Q(원큐) 카드 Daily,,N,20240104/cardImage_Y/04909.png,준법심의 L-21-2077 (2021.09.29 현재),20240104
카드_1054,374,KEB하나카드,제휴카드,05141,콘텐츠박스 1Q(원큐) 카드 Daily,,N,20240104/cardImage_Y/05141.png,준법심의 L-21-2094 (2021.09.29),20240104
카드_1055,374,KEB하나카드,제휴카드,05345,KT Super 할부,,N,20240104/cardImage_Y/05345.png,준법심의 L-21-2092 (2021.09.29 현재),20240104
카드_1056,374,KEB하나카드,제휴카드,05347,KT Super DC,,N,20240104/cardImage_Y/05347.png,준법심의 L-21-2093 (2021.09.29 현재)여신금융협회심의필 제 2019-C1a-06920 호 (2019.08.01),20240104
카드_1057,374,KEB하나카드,제휴카드,15616,오윈 하나카드,,N,20240104/cardImage_Y/15616.png,준법심의 A-22-1744(2022.11.22)여신금융협회 심의필 제 2022-C1a-10397호 (2022.11.28),20240104
카드_1058,374,KEB하나카드,제휴카드,05863,청호나이스 플러스 하나카드,,N,20240104/cardImage_Y/05863.png,준법심의 L-21-2113 (2021.09.29 현재)여신금융협회 심의필 제 2018-C1a-06504호 (2018.05.30),20240104
카드_1059,374,KEB하나카드,제휴카드,05864,코웨이 플러스 하나카드,,N,20240104/cardImage_Y/05864.png,준법심의 L-21-2112 (2021.09.29)여신금융협회 심의필 제2018-C1a-11114호(2018.09.06),20240104
카드_1060,374,KEB하나카드,제휴카드,05865,바디프랜드 하나카드,,N,20240104/cardImage_Y/05865.png,준법심의 L-21-2114 (2021.09.29)여신금융협회 심의필 제2018-C1a-11115호(2018.09.06),20240104
카드_1061,374,KEB하나카드,제휴카드,05866,쿠쿠 프리멤버쉽 하나카드,,N,20240104/cardImage_Y/05866.png,준법심의 L-21-2116 (2021.09.29)여신금융협회 심의필 제2018-C1a-11116호(2018.09.06),20240104
카드_1062,374,KEB하나카드,제휴카드,12395,현대렌탈서비스 하나카드,,N,20240104/cardImage_Y/12395.png,준법심의 L-21-2287 (2021.09.29 현재)여신금융협회 심의필 제 2020-C1a-06678 호 (2020.07.27),20240104
카드_1063,374,KEB하나카드,제휴카드,16956,LG전자 플러스 하나카드,,N,20240104/cardImage_Y/16956.png,준법심의 A-23-1186 (2023.06.29),20240104
카드_1064,374,KEB하나카드,제휴카드,14966,NEW 렌탈 플러스 하나카드,,N,20240104/cardImage_Y/14966.png,준법심의 A-23-1057 (2023.06.14)여신금융협회 심의필 제2022-C1a-01787호(2022.03.17),20240104
카드_1065,374,KEB하나카드,제휴카드,11808,웰릭스렌탈 하나카드,,N,20240104/cardImage_Y/11808.png,준법심의 L-21-2124 (2021.09.29 현재)여신협회 심의필 제 2018-C1a-06502 호 (2018.05.30),20240104
카드_1066,374,KEB하나카드,제휴카드,11810,BS렌탈 플러스 하나카드,,N,20240104/cardImage_Y/11810.png,준법심의 L-21-2161 (2021.09.29 현재)여신금융협회 심의필 제 2018-C1a-04541 호 (2018.04.16),20240104
카드_1067,374,KEB하나카드,제휴카드,15686,이디야 하나카드,,N,20240104/cardImage_Y/15686.png,준법심의 A-22-1646(2022.11.03)여신금융협회 심의필 제 2022-C1a-08730호(2022.10.07),20240104
카드_1068,374,KEB하나카드,제휴카드,12557,스피킹맥스 하나카드,,N,20240104/cardImage_Y/12557.png,준법심의 L-21-2288 (2021.09.29)여신금융협회 심의필 제 2020-C1a-08117호(2020.09.07),20240104
카드_1069,374,KEB하나카드,제휴카드,11867,Any PLUS SMTOWN &STORE 카드,,N,20240104/cardImage_Y/11867.png,준법심의 L-21-2253 (2021.09.29 현재)여신금융협회 심의필 제 2020-C1a-02581 호 (2020.03.26),20240104
카드_1070,374,KEB하나카드,제휴카드,09705,랭킹닭컴 하나카드,,Y,20240104/cardImage_Y/09705.png,준법심의 L-21-2167 (2021.09.29 현재)여신금융협회 심의필 제 2018-C1a-11670호 (2018.09.20),20240104
카드_1071,374,KEB하나카드,제휴카드,08000,뇌새김 하나카드,,N,20240104/cardImage_Y/08000.png,준법심의 L-21-2150 (2021.09.29 현재)여신금융협회 심의 필 제 2018-C1a-01925호(2018.02.20),20240104
카드_1072,374,KEB하나카드,제휴카드,06045,SK매직 하나카드,,N,20240104/cardImage_Y/06045.png,준법심의 L-21-2120 (2021.09.29)여신금융협회 심의필 제2017-C1a-03960호(2017.02.20),20240104
카드_1073,374,KEB하나카드,제휴카드,15314,토마토 하나카드,,N,20240104/cardImage_Y/15314.png,준법심의 A-22-1097 (2022.08.19)여신금융협회 심의필 제2022-C1a-05827호(2022.07.18),20240104
카드_1074,374,KEB하나카드,제휴카드,15349,대명아임레디 플러스 하나카드,,N,20240104/cardImage_Y/15349.png,준법심의 A-21-1212 (2021.07.15)여신금융협회 심의필 제 2021-C1a-06243호 (2021.07.25),20240104
카드_1075,374,KEB하나카드,제휴카드,14461,프레딧 하나카드,,N,20240104/cardImage_Y/14461.png,준법심의 A-21-2014 (2021.12.21 현재)여신금융협회 심의필 제 2021-C1a-10587호 (2021.12.03),20240104
카드_1076,374,KEB하나카드,제휴카드,15534,삼프로TV 하나카드,,N,20240104/cardImage_Y/15534.png,준법심의 A-22-1456(2022-10-12)여신금융협회 심의필 2022-C1a-09366호 (2022.10.28),20240104
카드_1077,374,KEB하나카드,체크카드,12782,모두의 일상 체크카드,,Y,20240104/cardImage_Y/12782.png,준법심의 20-1482 (2020.10.16 현재),20240104
카드_1078,374,KEB하나카드,체크카드,13794,T1 Young Hana 체크카드,,Y,20240104/cardImage_Y/13794.png,준법심의 A-21-0959 (2021.06.08 현재),20240104
카드_1079,374,KEB하나카드,체크카드,13539,모두의 건강 체크카드,,Y,20240104/cardImage_Y/13539.png,준법심의 A-21-0756 (2021.05.06 현재),20240104
카드_1080,374,KEB하나카드,체크카드,11305,L.PAY 하나 체크카드,,Y,20240104/cardImage_Y/11305.png,준법심의 L-21-2234 (2021.09.29 현재),20240104
카드_1081,374,KEB하나카드,체크카드,09656,신세계 하나 체크카드,,Y,20240104/cardImage_Y/09656.png,준법심의 L-21-2192 (2021.09.29 현재),20240104
카드_1082,374,KEB하나카드,체크카드,09636,시코르 체크카드,,Y,20240104/cardImage_Y/09636.png,준법심의 L-21-2196 (2021.09.29 현재),20240104
카드_1083,374,KEB하나카드,체크카드,05463,Young Hana 체크카드 with OKcashbag,,Y,20240104/cardImage_Y/05463.png,준법심의 L-20-0464 (2020.04.16),20240104
카드_1084,374,KEB하나카드,체크카드,10208,K리그 축덕 Young Hana 체크카드 with OKcashbag,,Y,20240104/cardImage_Y/10208.png,준법심의 L-20-0580 (2020.04.16 현재),20240104
카드_1085,374,KEB하나카드,체크카드,04094,하나멤버스 1Q 체크카드,,Y,20240104/cardImage_Y/04094.png,준법심의 L-20-0429 (2020.04.16 현재),20240104
카드_1086,374,KEB하나카드,체크카드,15000,HoYoverse 체크카드,,Y,20240104/cardImage_Y/15000.png,준법심의 A-22-0559 (2022.05.10 현재),20240104
카드_1087,374,KEB하나카드,체크카드,04882,하나멤버스 Mega 체크카드,,Y,20240104/cardImage_Y/04882.png,준법심의 19-1255 (2019.07.09 현재),20240104
카드_1088,374,KEB하나카드,체크카드,01704,CJ ONE 체크카드,,Y,20240104/cardImage_Y/01704.png,준법심의 L-21-1964 (2021.09.29 현재),20240104
카드_1089,374,KEB하나카드,체크카드,02014,해피포인트 하나 체크카드,,Y,20240104/cardImage_Y/02014.png,준법심의 L-21-1986 (2021.09.29 현재),20240104
카드_1090,374,KEB하나카드,체크카드,04511,윙고 장학재단 체크카드,,Y,20240104/cardImage_Y/04511.png,준법심의 L-20-0431 (2020.04.16 현재),20240104
카드_1091,374,KEB하나카드,체크카드,16734,국민연금증 하나멤버스 1Q 체크카드,,Y,20240104/cardImage_Y/16734.png,준법심의 L-23-0074 (2023.04.19),20240104
카드_1092,374,KEB하나카드,체크카드,10329,청년취업카드 하나멤버스 Mega BC 체크카드,,Y,20240104/cardImage_Y/10329.png,준법심의 L-20-0587 (2020.04.16 현재),20240104
카드_1093,374,KEB하나카드,체크카드,16350,등유나눔카드 하나멤버스 1Q 체크카드,,N,20240104/cardImage_Y/16350.png,준법심의 A-23-1303(2023.07.17),20240104
카드_1094,374,KEB하나카드,체크카드,13823,MULTI Any 체크카드,,Y,20240104/cardImage_Y/13823.png,준법심의 A-21-1165 (2021.07.05 현재),20240104
카드_1095,374,KEB하나카드,체크카드,13798,Young Hana+ 체크카드,,Y,20240104/cardImage_Y/13798.png,준법심의 A-21-1024 (2021.06.21 현재),20240104
카드_1096,374,KEB하나카드,체크카드,10538,리틀프렌즈 체크카드,,N,20240104/cardImage_Y/10538.png,준법심의 L-21-2225 (2021.09.29 현재),20240104
카드_1097,374,KEB하나카드,체크카드,02931,카카오페이 체크카드,,Y,20240104/cardImage_Y/02931.png,준법심의 L-21-2050 (2021.09.29),20240104
카드_1098,374,KEB하나카드,체크카드,10094,넥슨 메이플스토리 하나BC 체크카드,,N,20240104/cardImage_Y/10094.png,준법심의 L-21-2216 (2021.09.29 현재),20240104
카드_1099,374,KEB하나카드,체크카드,12794,국민행복 체크카드,,Y,20240104/cardImage_Y/12794.png,준법심의 20-1577 (2020.10.30 현재),20240104
카드_1100,374,KEB하나카드,체크카드,07821,넥슨 던전앤파이터 체크카드,,Y,20240104/cardImage_Y/07821.png,준법심의 L-21-2140 (2021.09.29 현재),20240104
카드_1101,374,KEB하나카드,체크카드,14188,알뜰교통 비바 e 플래티늄 체크카드,,Y,20240104/cardImage_Y/14188.png,준법심의 A-23-0577(2023.04.11현재),20240104
