대출_고유키,금융회사코드,금융회사명,금융상품코드,금융상품명,기준일자,심의필일자,적재일자
대출_1306,526,동원제일저축은행,,수산물담보대출,,동원제일저축은행준법감시인심의필제2023-178호(2023.12.29.)(공시유효기간:2024.01.03.~2025.01.02.)(공시일:2023.01.04.),20240104
대출_1307,526,동원제일저축은행,,종합통장대출,,동원제일저축은행준법감시인심의필제2023-178호(2023.12.29.)(공시유효기간:2024.01.03.~2025.01.02.)(공시일:2023.01.04.),20240104
대출_1308,526,동원제일저축은행,,어음할인,,동원제일저축은행준법감시인심의필제2023-178호(2023.12.29.)(공시유효기간:2024.01.03.~2025.01.02.)(공시일:2021.07.07.),20240104
대출_1309,526,동원제일저축은행,,동원세이프론,,동원제일저축은행준법감시인심의필제2023-069호(2023.03.30.)(공시유효기간:2023.03.30.~2024.03.29.)(공시일:2023.04.01.),20240104
대출_1310,526,동원제일저축은행,,동원세이프론(대환),,동원제일저축은행준법감시인심의필제2023-069호(2023.03.30.)(공시유효기간:2023.03.30.~2024.03.29.)(공시일:2023.04.01.),20240104
대출_1311,526,동원제일저축은행,,동원YES론,,동원제일저축은행준법감시인심의필제2023-069호(2023.03.30.)(공시유효기간:2023.03.30.~2024.03.29.)(공시일:2023.04.01.),20240104
대출_1312,526,동원제일저축은행,,동원YES론플러스,,동원제일저축은행준법감시인심의필제2023-069호(2023.03.30.)(공시유효기간:2023.03.30.~2024.03.29.)(공시일:2023.04.01.),20240104
대출_1313,526,동원제일저축은행,,동원YES론(대환),,동원제일저축은행준법감시인심의필제2023-069호(2023.03.30.)(공시유효기간:2023.03.30.~2024.03.29.)(공시일:2023.04.01.),20240104
대출_1314,526,동원제일저축은행,,동원YES론E,,동원제일저축은행준법감시인심의필제2023-069호(2023.03.30.)(공시유효기간:2023.03.30.~2024.30.29.)(공시일:2023.04.01.),20240104
대출_1315,526,동원제일저축은행,,동원YES론E(대환),,동원제일저축은행준법감시인심의필제2023-069호(2023.03.30.)(공시유효기간:2023.03.30.~2024.03.29.)(공시일:2023.04.01.),20240104
대출_1316,526,동원제일저축은행,,동원YES론P,,동원제일저축은행준법감시인심의필제2023-069호(2023.03.30.)(공시유효기간:2023.03.30.~2024.03.29.)(공시일:2023.04.01.),20240104
대출_1317,526,동원제일저축은행,,동원YES론P(대환),,동원제일저축은행준법감시인심의필제2023-069호(2023.03.30.)(공시유효기간:2023.03.30.~2024.03.29.)(공시일:2023.04.01.),20240104
대출_1318,088,신한은행,615141400,쏠편한비상금대출,20240104,준법감시인사전심사필제2023-41171-1호(2023.10.27~2024.10.26),20240104
대출_1319,088,신한은행,S615122400,신한MYCAR신차대출,20240104,준법감시인사전심사필제2023-40824-3호(2023.03.23~2024.03.23),20240104
대출_1320,088,신한은행,S612212800,쏠편한직장인대출S,20240104,준법감시인사전심사필제2023-41102-3호(2023.08.24~2024.08.22),20240104
대출_1321,088,신한은행,612144600,신한PAYCO소액대출,20240104,준법감시인사전심사필제2023-40889-1호(2023.04.24~2024.04.24),20240104
대출_1322,088,신한은행,S615122500,신한MYCAR중고차대출,20240104,준법감시인사전심사필제2023-40824-4호(2023.03.23~2024.03.23),20240104
대출_1323,088,신한은행,S612213400,쏠편한직장인대출SII,20240104,준법감시인사전심사필제2023-41227-1호(2023.12.18~2024.12.17),20240104
대출_1324,088,신한은행,S614221100,신한주택대출(아파트),20240104,준법감시인사전심사필제2023-40877-1호(2023.04.14~2024.04.14),20240104
대출_1325,088,신한은행,611114600,신한금적립담보대출,20240104,준법감시인사전심사필제2022-40648-1호(2022.10.27~2023.10.27),20240104
대출_1326,088,신한은행,612123400,신한급여선지급대출,20240104,준법감시인사전심사필제2023-41216-1호(2023.12.06~2024.12.01),20240104
대출_1327,088,신한은행,615123700,신한그린MYCAR대출,20240104,은행:준법감시인사전심사필제2023-40970-1호(2023.05.18~2024.05.18)신한카드:준법감시심의필제20230420-Cpi-003호(2023.04.20~2024.04.19),20240104
대출_1328,088,신한은행,S612111700,쏠편한직장인대출,20240104,준법감시인사전심사필제2023-40918-1호(2023.04.21~2024.04.20),20240104
대출_1329,088,신한은행,631422300,신한그린리모델링이차보전대출(SOL),20240104,준법감시인사전심사필제2023-40781-1호(2023.02.27~2024.02.27),20240104
대출_1330,088,신한은행,612111900,쏠편한생각대로라이더대출,20240104,준법감시인사전심사필제2023-41133-1호(2023.09.13~2024.09.12),20240104
대출_1331,088,신한은행,631422100,신한그린리모델링이차보전대출(주거),20240104,준법감시인사전심사필제2023-40782-1호(2023.02.28~2024.02.27),20240104
대출_1332,088,신한은행,615123800,신한그린MYCAR대출신한카드결제방식,20240104,은행:준법감시인사전심사필제2023-40899-2호(2023.04.13~2024.04.10)신한카드:여신금융협회심의필제2023-C1h-03344호(2023.04.04~2024.04.03),20240104
대출_1333,088,신한은행,S611114400,TOPS펀드담보대출,20240104,준법감시인사전심사필제2023-40902-2호(2023.04.13~2024.04.10),20240104
대출_1334,088,신한은행,S611125200,쏠편한사잇돌중금리대출,20240104,준법감시인사전심사필제2023-40834-1호(2023.03.30~2024.03.30),20240104
대출_1335,088,신한은행,S611116200,쏠편한전세대출(서울보증보험),20240104,준법감시인사전심사필제2023-41098-1호(2023.08.23~2024.08.22),20240104
대출_1336,088,신한은행,S612144400,쏠편한포켓론(소액새희망홀씨),20240104,준법감시인사전심사필제2023-40999-3호(2023.06.30~2024.06.30),20240104
대출_1337,088,신한은행,S615123100,신한MYCAR신차전환대출,20240104,준법감시인사전심사필제2023-40824-5호(2023.03.23~2024.03.23),20240104
대출_1338,088,신한은행,S631311900,쏠편한전세대출(주택금융공사),20240104,준법감시인사전심사필제2023-41134-1호(2023.09.15~2024.09.05),20240104
대출_1339,088,신한은행,615122300,MyHome인테리어대출,20240104,준법감시인사전심사필제2023-40968-1호(2023.05.16~2025.05.16),20240104
대출_1340,088,신한은행,611123500,신한연금대출,20240104,준법감시인사전심사필제2023-41018-1호(2023.07.03~2024.07.02),20240104
대출_1341,088,신한은행,612211600,샐러리론,20240104,준법감시인사전심사필제2022-40656-1호(2022.11.07~2023.11.07),20240104
대출_1342,088,신한은행,S615123200,신한MYCAR중고차전환대출,20240104,준법감시인사전심사필제2023-40824-2호(2023.03.23~2024.03.23),20240104
대출_1343,088,신한은행,S634112401,쏠편한전세대출(주택도시보증),20240104,준법감시인사전심사필제2023-41204-1호(2023.11.24~2024.11.22),20240104
대출_1344,088,신한은행,611123300,"신한대학생·청년햇살론(구,청년·대학생고금리전환대출)",20240104,준법감시인사전심사필제2023-40910-1호(2023.04.18~2024.04.07),20240104
대출_1345,088,신한은행,S615123500,신한MYCAR대출신한카드결제방식,20240104,은행:준법감시인사전심사필제2023-40899-1호(2023.04.13~2024.04.10)신한카드:여신금융협회심의필제2023-C1h-03372호(2023.04.05~2024.04.04),20240104
대출_1346,088,신한은행,611116100,ISA담보대출,20240104,준법감시인사전심사필제2022-40656-2호(2022.11.07~2023.11.07),20240104
대출_1347,088,신한은행,900000001,제휴기관신용대출,20240104,준법감시인사전심사필제2023-40973-1호(2023.06.01~2024.05.31),20240104
대출_1348,088,신한은행,615112000,신한MYTAXI행복대출,20240104,준법감시인사전심사필제2023-40806-1호(2023.03.09~2024.03.03),20240104
대출_1349,088,신한은행,615123000,내집연금연계대출(서울보증보험),20240104,준법감시인사전심사필제2022-40656-3호(2022.11.07~2023.11.07),20240104
대출_1350,088,신한은행,612121700,신한MYCAR신용대출2.0,20240104,준법감시인사전심사필제2023-40952-1호(2023.05.15~2024.05.15),20240104
대출_1351,088,신한은행,612211200,서울보증보험증권담보대출,20240104,준법감시인사전심사필제2023-41224-1호(2023.12.13~2024.12.13),20240104
대출_1352,088,신한은행,612311100,Tops전문직우대론,20240104,준법감시인사전심사필제2023-41102-9호(2023.08.24~2024.08.22),20240104
대출_1353,088,신한은행,611116700,신한특정금전신탁담보대출,20240104,준법감시인사전심사필제2022-40656-5호(2022.11.07~2023.11.07),20240104
대출_1354,088,신한은행,611115800,신한어린이집&유치원원장우대대출,20240104,준법감시인사전심사필제2022-40648-12호(2022.10.27~2023.10.27),20240104
대출_1355,088,신한은행,611126600,신한햇살론뱅크,20240104,준법감시인사전심사필제2023-40942-1호(2023.05.08~2024.04.07),20240104
대출_1356,088,신한은행,615111100,Tops부동산대출,20240104,준법감시인사전심사필제2022-40648-6호(2022.10.27~2023.10.27),20240104
대출_1357,088,신한은행,S612411800,쏠편한일반공무원대출,20240104,준법감시인사전심사필제2023-41102-7호(2023.08.24~2024.08.22),20240104
대출_1358,088,신한은행,S612212100,쏠편한경찰공무원대출,20240104,준법감시인사전심사필제2023-41102-8호(2023.08.24~2024.08.22),20240104
대출_1359,088,신한은행,S611126100,쏠편한햇살론Youth대출,20240104,준법감시인사전심사필제2023-40943-1호(2023.05.08~2024.04.07),20240104
대출_1360,088,신한은행,S612212300,쏠편한세무공무원대출,20240104,준법감시인사전심사필제2023-40900-2호(2023.04.13~2024.04.10),20240104
대출_1361,088,신한은행,631611100,신한임대주택입주자전세대출(주택금융공사),20240104,준법감시인사전심사필제2023-40917-5호(2023.04.21~2024.04.21),20240104
대출_1362,088,신한은행,S612212200,쏠편한소방공무원대출,20240104,준법감시인사전심사필제2023-41102-4호(2023.08.24~2024.08.22),20240104
대출_1363,088,신한은행,634111701,신한전세대출(서울보증보험),20240104,준법감시인사전심사필제2023-41097-1호(2023.08.23~2024.08.22),20240104
대출_1364,088,신한은행,S612212500,쏠편한사립학교교직원대출,20240104,준법감시인사전심사필제2023-41102-5호(2023.08.24~2024.08.22),20240104
대출_1365,088,신한은행,631311600,신한전세대출(주택금융공사),20240104,준법감시인사전심사필제2023-40917-3호(2023.04.21~2024.04.21),20240104
대출_1366,088,신한은행,S612211800,쏠편한군인대출,20240104,준법감시인사전심사필제2023-41102-6호(2023.08.24~2024.08.22),20240104
대출_1367,088,신한은행,634111901,신한전세대출(주택도시보증),20240104,준법감시인사전심사필제2023-41187-1호(2023.11.10~2024.11.10),20240104
대출_1368,088,신한은행,S611116400,쏠편한새희망홀씨대출,20240104,준법감시인사전심사필제2023-41234-2호(2024.01.01~2024.12.31),20240104
대출_1369,088,신한은행,611125200,신한사잇돌중금리대출,20240104,준법감시인사전심사필제2023-40835-1호(2023.03.30~2024.03.30),20240104
대출_1370,088,신한은행,614111100,신한주택대출,20240104,준법감시인사전심사필제2023-41073-3호(2023.07.28~2024.07.26),20240104
대출_1371,088,신한은행,612411800,공무원신용대출(영업점신청만가능),20240104,준법감시인사전심사필제2023-41102-11호(2023.08.24~2024.08.22),20240104
대출_1372,088,신한은행,614122401,생애최초구입자금대출(특례구입자금보증),20240104,준법감시인사전심사필제2023-41073-2호(2023.07.28~2024.07.26),20240104
대출_1373,088,신한은행,612213200,엘리트론II,20240104,준법감시인사전심사필제2023-41227-2호(2023.12.18~2024.12.17),20240104
대출_1374,088,신한은행,631311701,목돈안드는행복전세대출,20240104,준법감시인사전심사필제2023-40917-1호(2023.04.21~2024.04.21),20240104
대출_1375,088,신한은행,612213300,Tops직장인신용대출II,20240104,준법감시인사전심사필제2023-41227-3호(2023.12.18~2024.12.17),20240104
대출_1376,088,신한은행,611115000,신한새희망드림대출,20240104,준법감시인사전심사필제2023-40972-2호(2023.05.22~2024.05.22),20240104
대출_1377,088,신한은행,611116600,신한용지보상채권담보대출,20240104,준법감시인사전심사필제2022-40499-1호(2022.08.02~2023.08.01),20240104
대출_1378,088,신한은행,634112201,신한더드림전세대출(서울보증_외국인),20240104,준법감시인사전심사필제2023-40780-8호(2023.03.02~2024.03.02),20240104
대출_1379,088,신한은행,612411600,군인생활안정자금대출,20240104,준법감시인사전심사필제2022-40648-11호(2022.10.27~2023.10.27),20240104
대출_1380,088,신한은행,612412200,군인공제회목돈수탁대출,20240104,준법감시인사전심사필제2023-41148-1호(2023.09.25~2024.09.25),20240104
대출_1381,088,신한은행,612411900,군인공제회회원대여금대출,20240104,준법감시인사전심사필제2023-41146-1호(2023.10.01~2025.09.30),20240104
대출_1382,088,신한은행,615321100,신한브릿지보증대출,20240104,준법감시인사전심사필제2023-40765-1호(2023.02.20~2024.02.20),20240104
대출_1383,088,신한은행,631312000,신한청년전세대출,20240104,준법감시인사전심사필제2023-40726-1호(2023.01.27~2024.01.26),20240104
대출_1384,088,신한은행,612311400,신한닥터론,20240104,준법감시인사전심사필제2023-41102-13호(2023.08.24~2024.08.22),20240104
대출_1385,088,신한은행,631312200,신한청년월세대출,20240104,준법감시인사전심사필제2022-40648-7호(2022.10.27~2023.10.27),20240104
대출_1386,088,신한은행,611115900,신한새희망홀씨Ⅱ,20240104,준법감시인사전심사필제2023-41234-1호(2024.01.01~2024.12.31),20240104
대출_1387,088,신한은행,615112100,신한의료인행복대출(서울보증보험),20240104,준법감시인사전심사필제2022-40648-13호(2022.10.27~2023.10.27),20240104
대출_1388,088,신한은행,S711110000,희망플러스신용이차보전대출,20240104,준법감시인사전심사필제2023-41090-1호(2023.08.14~2024.08.13),20240104
대출_1389,088,신한은행,631312400,서울특별시신혼부부임차보증금대출,20240104,준법감시인사전심사필제2023-40917-10호(2023.04.21~2024.04.21),20240104
대출_1390,088,신한은행,611124400,신한징검다리론,20240104,준법감시인사전심사필제2023-40893-1호(2023.04.12~2024.04.07),20240104
대출_1391,088,신한은행,612211800,신한군인행복대출,20240104,준법감시인사전심사필제2023-41102-14호(2023.08.24~2024.08.22),20240104
대출_1392,088,신한은행,631311200,신한집단전세자금대출(주택금융공사),20240104,준법감시인사전심사필제2023-40917-7호(2023.04.21~2024.04.21),20240104
대출_1393,088,신한은행,612212100,신한참수리사랑대출,20240104,준법감시인사전심사필제2023-41102-12호(2023.08.24~2024.08.22),20240104
대출_1394,088,신한은행,612412100,신한의료인행복대출2.0,20240104,준법감시인사전심사필제2022-40687-4호(2022.12.15~2023.12.12),20240104
